,time,patients in ATU,all patients waiting,patients at admin,patients between treatment cycles,patients at consultation,patients at treatment,patients at pharmacy,patients in between treatments,patients at cashier,patients ADR,priority 1 patients waiting,priority 2 patients waiting,priority 3 patients waiting,resources occupied,nurses occupied,docs occupied,chairs occupied,pharmacists occupied,cashiers occupied,nurse utilization,doc utilization,chair utilization,cashier utilization,pharmacist utilization,datetime,cost per unit time
1651,8255,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 17:35:00,0.0
1652,8260,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 17:40:00,0.0
1653,8265,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 17:45:00,0.0
1654,8270,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 17:50:00,0.0
1655,8275,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 17:55:00,0.0
1656,8280,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:00:00,0.0
1657,8285,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:05:00,0.0
1658,8290,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:10:00,0.0
1659,8295,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:15:00,0.0
1660,8300,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:20:00,0.0
1661,8305,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:25:00,0.0
1662,8310,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:30:00,0.0
1663,8315,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:35:00,0.0
1664,8320,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:40:00,0.0
1665,8325,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:45:00,0.0
1666,8330,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:50:00,0.0
1667,8335,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 18:55:00,0.0
1668,8340,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 19:00:00,0.0
1669,8345,27,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 19:05:00,0.0
1670,8350,27,0,0,0,1,0,0,26,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-06 19:10:00,0.1913154533844189
1671,8355,27,0,0,0,1,0,0,26,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-06 19:15:00,0.1913154533844189
1672,8360,27,0,0,0,1,0,0,26,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-06 19:20:00,0.1913154533844189
1673,8365,27,0,0,0,1,0,0,26,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-06 19:25:00,0.1913154533844189
1674,8370,27,0,0,0,1,0,0,26,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-06 19:30:00,0.1913154533844189
1675,8375,27,0,0,0,1,0,0,26,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-06 19:35:00,0.1913154533844189
1676,8380,27,0,0,0,0,0,0,26,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,2020-01-06 19:40:00,0.020740740740740744
1677,8385,27,0,1,0,0,0,0,26,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 19:45:00,0.020740740740740744
1678,8390,27,0,1,0,0,0,0,26,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 19:50:00,0.020740740740740744
1679,8395,27,0,0,0,0,1,0,26,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 19:55:00,0.25790123456790126
1680,8400,27,0,0,0,0,1,0,26,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 20:00:00,0.25790123456790126
1681,8405,27,0,0,0,0,1,0,26,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 20:05:00,0.25790123456790126
1682,8410,27,0,0,0,0,1,0,26,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 20:10:00,0.25790123456790126
1683,8415,27,0,0,0,0,1,0,26,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 20:15:00,0.25790123456790126
1684,8420,27,0,0,0,0,1,0,26,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 20:20:00,0.25790123456790126
1685,8425,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 20:25:00,0.0
1686,8430,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 20:30:00,0.0
1687,8435,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 20:35:00,0.0
1688,8440,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 20:40:00,0.0
1689,8445,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 20:45:00,0.0
1690,8450,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 20:50:00,0.0
1691,8455,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 20:55:00,0.0
1692,8460,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:00:00,0.0
1693,8465,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:05:00,0.0
1694,8470,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:10:00,0.0
1695,8475,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:15:00,0.0
1696,8480,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:20:00,0.0
1697,8485,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:25:00,0.0
1698,8490,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:30:00,0.0
1699,8495,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:35:00,0.0
1700,8500,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:40:00,0.0
1701,8505,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:45:00,0.0
1702,8510,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:50:00,0.0
1703,8515,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 21:55:00,0.0
1704,8520,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:00:00,0.0
1705,8525,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:05:00,0.0
1706,8530,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:10:00,0.0
1707,8535,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:15:00,0.0
1708,8540,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:20:00,0.0
1709,8545,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:25:00,0.0
1710,8550,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:30:00,0.0
1711,8555,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:35:00,0.0
1712,8560,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:40:00,0.0
1713,8565,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:45:00,0.0
1714,8570,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:50:00,0.0
1715,8575,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 22:55:00,0.0
1716,8580,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 23:00:00,0.0
1717,8585,28,1,0,0,0,0,0,27,0,0,0,0,1,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 23:05:00,0.0
1718,8590,28,0,1,0,0,0,0,27,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 23:10:00,0.02
1719,8595,28,0,1,0,0,0,0,27,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-06 23:15:00,0.02
1720,8600,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 23:20:00,0.0
1721,8605,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 23:25:00,0.0
1722,8610,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 23:30:00,0.0
1723,8615,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 23:35:00,0.0
1724,8620,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 23:40:00,0.0
1725,8625,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 23:45:00,0.0
1726,8630,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 23:50:00,0.0
1727,8635,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-06 23:55:00,0.0
1728,8640,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:00:00,0.0
1729,8645,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:05:00,0.0
1730,8650,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:10:00,0.0
1731,8655,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:15:00,0.0
1732,8660,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:20:00,0.0
1733,8665,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:25:00,0.0
1734,8670,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:30:00,0.0
1735,8675,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:35:00,0.0
1736,8680,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:40:00,0.0
1737,8685,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:45:00,0.0
1738,8690,28,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 00:50:00,0.0
1739,8695,28,0,0,0,1,0,0,27,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-07 00:55:00,0.18448275862068966
1740,8700,28,0,0,0,1,0,0,27,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-07 01:00:00,0.18448275862068966
1741,8705,28,0,0,0,1,0,0,27,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-07 01:05:00,0.18448275862068966
1742,8710,28,0,0,0,1,0,0,27,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-07 01:10:00,0.18448275862068966
1743,8715,28,0,0,0,1,0,0,27,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-07 01:15:00,0.18448275862068966
1744,8720,28,0,0,0,0,0,0,27,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,2020-01-07 01:20:00,0.02
1745,8725,28,0,1,0,0,0,0,27,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-07 01:25:00,0.02
1746,8730,28,0,1,0,0,0,0,27,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-07 01:30:00,0.02
1747,8735,28,0,0,0,0,1,0,27,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-07 01:35:00,0.2486904761904762
1748,8740,28,0,0,0,0,1,0,27,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-07 01:40:00,0.2486904761904762
1749,8745,28,0,0,0,0,1,0,27,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-07 01:45:00,0.2486904761904762
1750,8750,28,0,0,0,0,1,0,27,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-07 01:50:00,0.2486904761904762
1751,8755,28,0,0,0,0,1,0,27,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-07 01:55:00,0.2486904761904762
1752,8760,28,0,0,0,0,1,0,27,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-07 02:00:00,0.2486904761904762
1753,8765,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:05:00,0.0
1754,8770,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:10:00,0.0
1755,8775,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:15:00,0.0
1756,8780,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:20:00,0.0
1757,8785,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:25:00,0.0
1758,8790,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:30:00,0.0
1759,8795,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:35:00,0.0
1760,8800,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:40:00,0.0
1761,8805,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:45:00,0.0
1762,8810,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:50:00,0.0
1763,8815,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 02:55:00,0.0
1764,8820,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:00:00,0.0
1765,8825,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:05:00,0.0
1766,8830,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:10:00,0.0
1767,8835,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:15:00,0.0
1768,8840,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:20:00,0.0
1769,8845,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:25:00,0.0
1770,8850,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:30:00,0.0
1771,8855,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:35:00,0.0
1772,8860,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:40:00,0.0
1773,8865,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:45:00,0.0
1774,8870,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:50:00,0.0
1775,8875,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 03:55:00,0.0
1776,8880,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:00:00,0.0
1777,8885,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:05:00,0.0
1778,8890,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:10:00,0.0
1779,8895,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:15:00,0.0
1780,8900,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:20:00,0.0
1781,8905,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:25:00,0.0
1782,8910,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:30:00,0.0
1783,8915,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:35:00,0.0
1784,8920,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:40:00,0.0
1785,8925,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:45:00,0.0
1786,8930,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:50:00,0.0
1787,8935,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 04:55:00,0.0
1788,8940,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:00:00,0.0
1789,8945,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:05:00,0.0
1790,8950,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:10:00,0.0
1791,8955,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:15:00,0.0
1792,8960,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:20:00,0.0
1793,8965,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:25:00,0.0
1794,8970,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:30:00,0.0
1795,8975,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:35:00,0.0
1796,8980,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:40:00,0.0
1797,8985,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:45:00,0.0
1798,8990,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:50:00,0.0
1799,8995,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 05:55:00,0.0
1800,9000,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:00:00,0.0
1801,9005,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:05:00,0.0
1802,9010,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:10:00,0.0
1803,9015,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:15:00,0.0
1804,9020,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:20:00,0.0
1805,9025,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:25:00,0.0
1806,9030,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:30:00,0.0
1807,9035,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:35:00,0.0
1808,9040,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:40:00,0.0
1809,9045,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:45:00,0.0
1810,9050,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:50:00,0.0
1811,9055,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 06:55:00,0.0
1812,9060,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 07:00:00,0.0
1813,9065,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 07:05:00,0.0
1814,9070,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 07:10:00,0.0
1815,9075,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 07:15:00,0.0
1816,9080,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 07:20:00,0.0
1817,9085,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 07:25:00,0.0
1818,9090,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-07 07:30:00,0.0
